"Ano","Municipio_COD-IBGE","Municipio_Nome","UF","Quantidade_Acidentes_com_CAT_Tipicos","Quantidade_Acidentes_com_CAT_Trajeto","Quantidade_Acidentes_com_CAT_Doenca_Profissional","Quantidade_Obitos","Quantidade_Acidentes_Sem_CAT"
2008,270880,"SAO SEBASTIAO","AL",8,6,1,0,0
2008,270890,"SATUBA","AL",6,7,1,0,0
2008,270910,"TAQUARANA","AL",1,1,0,0,0
2008,270915,"TEOTONIO VILELA","AL",54,42,0,2,0
2008,270930,"UNIAO DOS PALMARES","AL",222,12,0,0,123
2008,270940,"VICOSA","AL",2,0,0,0,19
2008,280000,"IGNORADO SERGIPE","SE",1,1,0,0,0
2008,280020,"AQUIDABA","SE",1,0,0,1,0
2008,280030,"ARACAJU","SE",1001,191,57,7,575
2008,280040,"ARAUA","SE",1,0,0,0,0
2008,280050,"AREIA BRANCA","SE",1,3,0,0,0
2008,280060,"BARRA DOS COQUEIROS","SE",22,4,0,0,0
2008,280067,"BOQUIM","SE",1,3,0,0,0
2008,280070,"BREJO GRANDE","SE",1,0,0,0,0
2008,280100,"CAMPO DO BRITO","SE",1,2,0,0,0
2008,280110,"CANHOBA","SE",1,1,0,0,0
2008,280120,"CANINDE DE SAO FRANCISCO","SE",4,0,0,0,0
2008,280130,"CAPELA","SE",9,1,0,0,0
2008,280140,"CARIRA","SE",17,3,0,0,0
2008,280150,"CARMOPOLIS","SE",35,7,1,0,0
2008,280170,"CRISTINAPOLIS","SE",1,1,0,0,0
2008,280210,"ESTANCIA","SE",74,9,2,0,26
2008,280230,"FREI PAULO","SE",61,11,0,0,0
2008,280240,"GARARU","SE",0,1,0,1,0
2008,280250,"GENERAL MAYNARD","SE",2,0,0,0,0
2008,280270,"ILHA DAS FLORES","SE",0,2,0,0,0
2008,280280,"INDIAROBA","SE",2,3,0,0,0
2008,280290,"ITABAIANA","SE",24,10,0,0,63
2008,280300,"ITABAIANINHA","SE",2,1,0,0,0
2008,280310,"ITABI","SE",1,0,0,0,0
2008,280320,"ITAPORANGA D AJUDA","SE",29,6,7,2,0
2008,280330,"JAPARATUBA","SE",20,0,0,0,0
2008,280340,"JAPOATA","SE",23,2,0,0,0
2008,280350,"LAGARTO","SE",44,11,0,0,63
2008,280360,"LARANJEIRAS","SE",46,4,0,1,0
2008,280370,"MACAMBIRA","SE",1,1,0,0,0
2008,280380,"MALHADA DOS BOIS","SE",1,10,1,0,0
2008,280390,"MALHADOR","SE",1,1,0,0,0
2008,280400,"MARUIM","SE",6,0,0,1,0
2008,280410,"MOITA BONITA","SE",1,0,0,0,0
2008,280430,"MURIBECA","SE",3,0,0,0,0
2008,280440,"NEOPOLIS","SE",10,3,0,0,14
2008,280450,"NOSSA SENHORA DA GLORIA","SE",2,2,0,0,49
2008,280460,"NOSSA SENHORA DAS DORES","SE",44,1,0,0,0
2008,280480,"NOSSA SENHORA DO SOCORRO","SE",119,18,9,2,0
2008,280490,"PACATUBA","SE",11,0,0,0,0
2008,280510,"PEDRINHAS","SE",0,1,0,0,0
2008,280530,"PIRAMBU","SE",2,2,0,1,0
2008,280540,"POCO REDONDO","SE",1,1,0,0,0
2008,280560,"PORTO DA FOLHA","SE",1,0,0,0,0
2008,280570,"PROPRIA","SE",4,1,0,0,42
2008,280590,"RIACHUELO","SE",15,0,0,0,0
2008,280600,"RIBEIROPOLIS","SE",25,5,0,0,0
2008,280610,"ROSARIO DO CATETE","SE",78,4,0,2,0
2008,280620,"SALGADO","SE",1,1,0,0,0
2008,280630,"SANTA LUZIA DO ITANHY","SE",2,0,0,0,0
2008,280640,"SANTANA DO SAO FRANCISCO","SE",1,0,0,0,0
2008,280660,"SANTO AMARO DAS BROTAS","SE",2,1,0,0,0
2008,280670,"SAO CRISTOVAO","SE",21,6,0,0,2
2008,280680,"SAO DOMINGOS","SE",0,1,0,0,0
2008,280690,"SAO FRANCISCO","SE",1,0,0,0,0
2008,280700,"SAO MIGUEL DO ALEIXO","SE",1,0,0,0,0
2008,280710,"SIMAO DIAS","SE",22,5,4,0,0
2008,280720,"SIRIRI","SE",5,2,1,0,0
2008,280740,"TOBIAS BARRETO","SE",2,2,1,0,3
2008,280750,"TOMAR DO GERU","SE",2,0,0,0,0
2008,280760,"UMBAUBA","SE",3,4,0,1,0
2008,290000,"IGNORADO BAHIA","BA",13,11,0,2,159
2008,290010,"ABAIRA","BA",1,0,0,0,0
2008,290020,"ABARE","BA",2,0,0,0,0
2008,290040,"AGUA FRIA","BA",1,0,0,0,0
2008,290050,"ERICO CARDOSO","BA",1,0,0,0,0
2008,290070,"ALAGOINHAS","BA",133,32,9,2,40
2008,290080,"ALCOBACA","BA",20,1,0,1,0
2008,290090,"ALMADINA","BA",1,0,0,0,0
2008,290100,"AMARGOSA","BA",8,1,0,0,31
2008,290110,"AMELIA RODRIGUES","BA",9,4,0,0,43
2008,290115,"AMERICA DOURADA","BA",2,0,1,0,0
2008,290120,"ANAGE","BA",3,2,0,0,0
2008,290130,"ANDARAI","BA",3,0,0,0,0
2008,290135,"ANDORINHA","BA",19,1,0,0,0
2008,290140,"ANGICAL","BA",3,1,0,0,0
2008,290150,"ANGUERA","BA",2,0,0,0,0
2008,290160,"ANTAS","BA",2,4,0,0,0
2008,290180,"ANTONIO GONCALVES","BA",1,0,0,0,0
2008,290195,"APUAREMA","BA",0,1,0,0,0
2008,290205,"ARACAS","BA",12,1,0,0,0
2008,290210,"ARACI","BA",3,0,0,0,0
2008,290220,"ARAMARI","BA",4,0,0,0,0
2008,290225,"ARATACA","BA",2,0,1,0,0
2008,290250,"BAIANOPOLIS","BA",0,1,0,0,0
2008,290260,"BAIXA GRANDE","BA",6,0,0,0,0
2008,290270,"BARRA","BA",2,0,0,0,14
2008,290280,"BARRA DA ESTIVA","BA",2,0,0,0,0
2008,290290,"BARRA DO CHOCA","BA",1,5,1,0,0
2008,290300,"BARRA DO MENDES","BA",10,0,0,0,0
2008,290310,"BARRA DO ROCHA","BA",1,1,0,0,0
2008,290320,"BARREIRAS","BA",93,25,7,2,324
2008,290327,"BARROCAS","BA",42,0,1,0,0
2008,290330,"BARRO PRETO","BA",5,0,0,0,0
2008,290340,"BELMONTE","BA",19,1,0,0,0
2008,290350,"BELO CAMPO","BA",2,0,0,0,0
2008,290360,"BIRITINGA","BA",1,0,0,0,0
2008,290390,"BOM JESUS DA LAPA","BA",3,2,1,0,25
2008,290400,"BONINAL","BA",0,1,0,0,0
2008,290405,"BONITO","BA",1,1,0,0,0
2008,290410,"BOQUIRA","BA",2,0,0,0,19
2008,290430,"BREJOES","BA",2,0,0,0,0
2008,290460,"BRUMADO","BA",29,4,1,0,60
2008,290470,"BUERAREMA","BA",3,0,0,0,0
2008,290475,"BURITIRAMA","BA",1,0,0,0,0
2008,290480,"CAATIBA","BA",6,0,0,0,0
2008,290485,"CABACEIRAS DO PARAGUACU","BA",2,0,0,0,0
2008,290490,"CACHOEIRA","BA",18,1,3,0,0
2008,290500,"CACULE","BA",1,0,0,0,0
2008,290510,"CAEM","BA",1,0,0,0,0
2008,290520,"CAETITE","BA",56,3,0,0,40
2008,290530,"CAFARNAUM","BA",7,0,0,0,0
2008,290540,"CAIRU","BA",1,0,0,0,0
2008,290550,"CALDEIRAO GRANDE","BA",1,0,0,0,0
2008,290560,"CAMACAN","BA",13,5,1,0,41
2008,290570,"CAMACARI","BA",1450,129,136,5,318
2008,290580,"CAMAMU","BA",3,0,0,0,0
2008,290600,"CAMPO FORMOSO","BA",24,1,0,0,0
2008,290620,"CANARANA","BA",1,1,0,0,0
2008,290630,"CANAVIEIRAS","BA",4,0,1,0,43
2008,290650,"CANDEIAS","BA",109,44,8,1,49
2008,290670,"CANDIDO SALES","BA",4,1,0,2,0
2008,290687,"CAPIM GROSSO","BA",3,1,0,0,0
2008,290690,"CARAVELAS","BA",32,2,0,0,13
2008,290700,"CARDEAL DA SILVA","BA",0,1,0,0,0
2008,290720,"CASA NOVA","BA",49,6,0,0,0
2008,290730,"CASTRO ALVES","BA",7,2,0,2,18
2008,290750,"CATU","BA",51,10,5,2,54
2008,290770,"CHORROCHO","BA",1,0,0,0,0
2008,290780,"CICERO DANTAS","BA",0,1,1,0,0
2008,290800,"COARACI","BA",4,1,0,0,16
2008,290810,"COCOS","BA",6,0,0,0,0
2008,290820,"CONCEICAO DA FEIRA","BA",5,1,1,0,0
2008,290830,"CONCEICAO DO ALMEIDA","BA",2,1,0,0,0
2008,290840,"CONCEICAO DO COITE","BA",20,6,0,1,50
2008,290850,"CONCEICAO DO JACUIPE","BA",5,2,1,0,0
2008,290860,"CONDE","BA",4,2,0,0,0
2008,290870,"CONDEUBA","BA",0,0,0,0,55
2008,290890,"CORACAO DE MARIA","BA",1,1,0,0,0
2008,290900,"CORDEIROS","BA",0,2,0,0,0
2008,290930,"CORRENTINA","BA",71,3,0,2,0
2008,290940,"COTEGIPE","BA",0,1,0,0,0
2008,290960,"CRISOPOLIS","BA",1,0,0,0,0
2008,290970,"CRISTOPOLIS","BA",1,1,0,0,0
2008,290980,"CRUZ DAS ALMAS","BA",18,9,1,0,40
2008,290990,"CURACA","BA",3,0,0,1,0
2008,291005,"DIAS D AVILA","BA",136,9,16,1,47
2008,291010,"DOM BASILIO","BA",2,0,0,0,0
2008,291040,"ENCRUZILHADA","BA",1,1,0,0,0
2008,291050,"ENTRE RIOS","BA",42,19,7,1,0
2008,291060,"ESPLANADA","BA",32,5,4,0,76
2008,291070,"EUCLIDES DA CUNHA","BA",2,6,0,1,6
2008,291072,"EUNAPOLIS","BA",202,34,8,1,166
2008,291075,"FATIMA","BA",1,0,0,0,0
2008,291080,"FEIRA DE SANTANA","BA",515,108,79,7,634
2008,291090,"FIRMINO ALVES","BA",8,1,0,0,0
2008,291100,"FLORESTA AZUL","BA",3,0,1,0,0
2008,291110,"FORMOSA DO RIO PRETO","BA",18,1,1,0,0
2008,291120,"GANDU","BA",9,1,0,0,45
2008,291160,"GOVERNADOR MANGABEIRA","BA",1,0,0,0,0
2008,291165,"GUAJERU","BA",1,1,0,0,0
2008,291170,"GUANAMBI","BA",6,4,0,0,119
2008,291190,"IACU","BA",3,0,0,0,0
2008,291200,"IBIASSUCE","BA",6,0,0,0,0
2008,291210,"IBICARAI","BA",3,0,0,0,0
2008,291220,"IBICOARA","BA",15,0,0,0,0
2008,291230,"IBICUI","BA",1,0,0,0,0
2008,291240,"IBIPEBA","BA",0,1,0,0,0
2008,291250,"IBIPITANGA","BA",0,1,0,0,0
2008,291260,"IBIQUERA","BA",1,0,0,0,0
2008,291270,"IBIRAPITANGA","BA",5,2,0,0,0
2008,291280,"IBIRAPUA","BA",37,4,0,1,0
2008,291290,"IBIRATAIA","BA",2,1,0,0,0
2008,291310,"IBITITA","BA",0,1,0,0,0
2008,291320,"IBOTIRAMA","BA",3,0,1,0,15
2008,291330,"ICHU","BA",0,0,0,0,11
2008,291340,"IGAPORA","BA",3,0,0,2,0
2008,291345,"IGRAPIUNA","BA",25,7,2,0,0
2008,291350,"IGUAI","BA",1,0,0,0,0
2008,291360,"ILHEUS","BA",88,33,27,1,241
2008,291370,"INHAMBUPE","BA",21,4,5,0,0
2008,291380,"IPECAETA","BA",1,2,0,0,0
2008,291390,"IPIAU","BA",37,7,2,1,202
2008,291400,"IPIRA","BA",4,6,0,0,13
2008,291410,"IPUPIARA","BA",4,0,0,0,0
2008,291420,"IRAJUBA","BA",0,1,0,0,0
2008,291430,"IRAMAIA","BA",1,0,0,0,0
2008,291440,"IRAQUARA","BA",7,0,0,1,110
2008,291450,"IRARA","BA",0,1,0,0,0
2008,291460,"IRECE","BA",18,8,0,1,49
2008,291465,"ITABELA","BA",16,8,1,3,0
2008,291470,"ITABERABA","BA",7,6,4,0,32
2008,291480,"ITABUNA","BA",106,32,30,2,481
2008,291490,"ITACARE","BA",5,0,0,0,0
2008,291520,"ITAGIBA","BA",110,5,0,0,0
2008,291530,"ITAGIMIRIM","BA",3,2,1,0,0
2008,291540,"ITAJU DO COLONIA","BA",1,2,0,0,0
2008,291550,"ITAJUIPE","BA",3,6,1,0,0
2008,291560,"ITAMARAJU","BA",23,9,4,3,43
2008,291580,"ITAMBE","BA",7,0,2,0,0
2008,291590,"ITANAGRA","BA",1,0,0,0,0
2008,291600,"ITANHEM","BA",4,0,0,0,0
2008,291610,"ITAPARICA","BA",7,0,0,0,0
2008,291620,"ITAPE","BA",2,0,0,0,0
2008,291630,"ITAPEBI","BA",6,4,0,2,0
2008,291640,"ITAPETINGA","BA",1241,110,5,1,171
2008,291660,"ITAPITANGA","BA",1,1,0,0,0
2008,291670,"ITAQUARA","BA",1,0,0,0,0
2008,291680,"ITARANTIM","BA",4,2,0,1,0
2008,291685,"ITATIM","BA",2,0,0,0,0
2008,291690,"ITIRUCU","BA",1,0,0,0,60
2008,291700,"ITIUBA","BA",3,0,0,0,0
2008,291710,"ITORORO","BA",21,2,0,0,0
2008,291720,"ITUACU","BA",6,2,0,0,0
2008,291730,"ITUBERA","BA",15,3,0,0,144
2008,291733,"IUIU","BA",3,0,0,0,0
2008,291735,"JABORANDI","BA",12,1,1,0,0
2008,291740,"JACARACI","BA",4,0,0,0,0
2008,291750,"JACOBINA","BA",104,8,2,5,54
2008,291760,"JAGUAQUARA","BA",4,2,0,1,0
2008,291770,"JAGUARARI","BA",45,0,0,0,7
2008,291780,"JAGUARIPE","BA",1,0,0,0,0
2008,291790,"JANDAIRA","BA",5,0,0,0,0
2008,291800,"JEQUIE","BA",94,42,18,1,222
2008,291810,"JEREMOABO","BA",0,1,1,0,0
2008,291820,"JIQUIRICA","BA",1,0,0,0,0
2008,291830,"JITAUNA","BA",6,0,0,0,0
2008,291835,"JOAO DOURADO","BA",1,0,0,0,0
2008,291840,"JUAZEIRO","BA",859,33,9,6,122
2008,291845,"JUCURUCU","BA",1,1,0,0,0
2008,291875,"LAGOA REAL","BA",4,0,0,0,0
2008,291880,"LAJE","BA",1,0,0,0,0
2008,291890,"LAJEDAO","BA",4,0,0,0,0
2008,291905,"LAJEDO DO TABOCAL","BA",3,0,0,0,0
2008,291910,"LAMARAO","BA",0,1,0,0,0
2008,291915,"LAPAO","BA",1,0,0,0,0
2008,291920,"LAURO DE FREITAS","BA",203,38,33,2,0
2008,291930,"LENCOIS","BA",6,0,1,1,0
2008,291940,"LICINIO DE ALMEIDA","BA",8,0,0,0,0
2008,291950,"LIVRAMENTO DE NOSSA SENHORA","BA",2,1,0,0,49
2008,291955,"LUIS EDUARDO MAGALHAES","BA",83,16,1,0,0
2008,291960,"MACAJUBA","BA",0,1,1,0,0
2008,291970,"MACARANI","BA",10,1,0,0,0
2008,291980,"MACAUBAS","BA",1,0,0,0,0
2008,291990,"MACURURE","BA",2,0,0,0,0
2008,291992,"MADRE DE DEUS","BA",17,1,1,0,0
2008,292000,"MAIQUINIQUE","BA",8,3,0,0,0
2008,292020,"MALHADA","BA",1,0,0,0,0
2008,292040,"MANOEL VITORINO","BA",4,0,0,0,0
2008,292050,"MARACAS","BA",0,2,0,0,0
2008,292060,"MARAGOGIPE","BA",8,2,0,0,11
2008,292070,"MARAU","BA",5,0,0,2,0
2008,292090,"MASCOTE","BA",1,1,0,1,0
2008,292100,"MATA DE SAO JOAO","BA",120,18,10,4,48
2008,292105,"MATINA","BA",0,1,0,0,0
2008,292110,"MEDEIROS NETO","BA",21,1,1,0,0
2008,292120,"MIGUEL CALMON","BA",1,3,0,0,17
2008,292140,"MIRANGABA","BA",1,0,0,0,0
2008,292170,"MORRO DO CHAPEU","BA",2,2,0,0,19
2008,292180,"MORTUGABA","BA",1,0,0,0,0
2008,292190,"MUCUGE","BA",1,0,0,0,0
2008,292200,"MUCURI","BA",110,11,1,2,0
2008,292210,"MUNDO NOVO","BA",0,1,0,0,10
2008,292220,"MUNIZ FERREIRA","BA",1,0,0,0,0
2008,292230,"MURITIBA","BA",3,1,0,0,106
2008,292250,"NAZARE","BA",14,1,0,0,86
2008,292260,"NILO PECANHA","BA",3,0,0,0,0
2008,292265,"NORDESTINA","BA",0,2,0,0,0
2008,292270,"NOVA CANAA","BA",3,1,0,0,0
2008,292275,"NOVA IBIA","BA",2,0,0,0,0
2008,292280,"NOVA ITARANA","BA",1,0,0,0,0
2008,292290,"NOVA SOURE","BA",1,0,0,0,0
2008,292300,"NOVA VICOSA","BA",64,5,3,0,0
2008,292310,"OLINDINA","BA",4,1,0,0,0
2008,292320,"OLIVEIRA DOS BREJINHOS","BA",2,1,0,1,0
2008,292330,"OURICANGAS","BA",6,1,0,0,0
2008,292335,"OUROLANDIA","BA",2,0,0,0,0
2008,292340,"PALMAS DE MONTE ALTO","BA",3,1,0,0,0
2008,292350,"PALMEIRAS","BA",1,0,0,0,0
2008,292360,"PARAMIRIM","BA",9,1,1,0,0
2008,292370,"PARATINGA","BA",1,0,0,0,0
2008,292380,"PARIPIRANGA","BA",1,0,0,0,3
2008,292400,"PAULO AFONSO","BA",37,12,1,0,53
2008,292410,"PEDRAO","BA",1,0,0,0,0
2008,292420,"PEDRO ALEXANDRE","BA",1,0,0,0,0
2008,292440,"PILAO ARCADO","BA",3,0,0,0,0
2008,292460,"PINDOBACU","BA",1,0,0,0,0
2008,292465,"PINTADAS","BA",1,0,0,0,0
2008,292470,"PIRIPA","BA",1,0,0,0,0
2008,292480,"PIRITIBA","BA",3,0,0,0,0
2008,292510,"POCOES","BA",8,0,2,2,62
2008,292520,"POJUCA","BA",81,22,1,0,102
2008,292525,"PONTO NOVO","BA",5,1,0,2,0
2008,292530,"PORTO SEGURO","BA",69,18,4,1,55
2008,292540,"POTIRAGUA","BA",5,1,0,0,0
2008,292550,"PRADO","BA",28,1,0,0,0
2008,292560,"PRESIDENTE DUTRA","BA",2,0,0,0,0
2008,292570,"PRESIDENTE JANIO QUADROS","BA",0,0,1,0,0
2008,292575,"PRESIDENTE TANCREDO NEVES","BA",1,1,0,0,0
2008,292580,"QUEIMADAS","BA",2,1,0,0,0
2008,292590,"QUIJINGUE","BA",1,0,0,0,0
2008,292593,"QUIXABEIRA","BA",1,0,0,0,0
2008,292595,"RAFAEL JAMBEIRO","BA",6,0,0,0,0
2008,292600,"REMANSO","BA",2,0,0,0,18
2008,292610,"RETIROLANDIA","BA",2,1,0,0,0
2008,292620,"RIACHAO DAS NEVES","BA",5,0,0,0,0
2008,292630,"RIACHAO DO JACUIPE","BA",1,0,0,0,74
2008,292640,"RIACHO DE SANTANA","BA",2,1,0,0,0
2008,292660,"RIBEIRA DO POMBAL","BA",4,6,1,0,12
2008,292665,"RIBEIRAO DO LARGO","BA",4,0,0,0,0
2008,292670,"RIO DE CONTAS","BA",8,0,0,0,0
2008,292700,"RIO REAL","BA",12,1,0,0,0
2008,292720,"RUY BARBOSA","BA",4,2,0,1,11
2008,292730,"SALINAS DA MARGARIDA","BA",3,0,0,0,0
2008,292740,"SALVADOR","BA",3784,805,525,15,3077
2008,292750,"SANTA BARBARA","BA",1,0,0,0,0
2008,292770,"SANTA CRUZ CABRALIA","BA",12,3,0,0,0
2008,292800,"SANTALUZ","BA",4,2,1,0,0
2008,292805,"SANTA LUZIA","BA",1,1,0,0,0
2008,292810,"SANTA MARIA DA VITORIA","BA",4,0,0,0,0
2008,292820,"SANTANA","BA",0,0,0,0,15
2008,292840,"SANTA RITA DE CASSIA","BA",1,1,0,0,0
2008,292850,"SANTA TERESINHA","BA",2,0,0,0,0
2008,292860,"SANTO AMARO","BA",19,3,0,0,40
2008,292870,"SANTO ANTONIO DE JESUS","BA",47,15,9,1,341
2008,292880,"SANTO ESTEVAO","BA",6,1,2,0,0
2008,292890,"SAO DESIDERIO","BA",82,6,3,7,0
2008,292895,"SAO DOMINGOS","BA",0,1,0,0,0
2008,292900,"SAO FELIX","BA",7,1,0,0,40
2008,292905,"SAO FELIX DO CORIBE","BA",0,0,0,0,35
2008,292920,"SAO FRANCISCO DO CONDE","BA",124,9,22,0,0
2008,292925,"SAO GABRIEL","BA",0,1,0,0,0
2008,292930,"SAO GONCALO DOS CAMPOS","BA",44,3,3,0,0
2008,292935,"SAO JOSE DA VITORIA","BA",2,1,0,0,0
2008,292937,"SAO JOSE DO JACUIPE","BA",0,1,0,0,0
2008,292950,"SAO SEBASTIAO DO PASSE","BA",38,3,0,0,109
2008,292960,"SAPEACU","BA",1,1,0,0,22
2008,292975,"SAUBARA","BA",2,0,0,0,0
2008,292980,"SAUDE","BA",1,0,0,0,0
2008,292990,"SEABRA","BA",3,2,0,1,139
2008,293000,"SEBASTIAO LARANJEIRAS","BA",4,0,0,0,0
2008,293010,"SENHOR DO BONFIM","BA",8,10,3,0,127
2008,293015,"SERRA DO RAMALHO","BA",0,0,0,0,4
2008,293020,"SENTO SE","BA",5,1,0,0,0
2008,293040,"SERRA PRETA","BA",3,0,0,0,0
2008,293050,"SERRINHA","BA",9,1,1,0,37
2008,293060,"SERROLANDIA","BA",1,0,0,0,0
2008,293070,"SIMOES FILHO","BA",427,35,57,4,50
2008,293075,"SITIO DO MATO","BA",1,0,0,0,0
2008,293077,"SOBRADINHO","BA",2,1,0,0,0
2008,293100,"TANHACU","BA",1,0,0,0,0
2008,293105,"TANQUE NOVO","BA",1,0,0,0,0
2008,293110,"TANQUINHO","BA",0,3,1,0,0
2008,293120,"TAPEROA","BA",4,0,0,0,0
2008,293135,"TEIXEIRA DE FREITAS","BA",169,32,6,1,380
2008,293150,"TEOFILANDIA","BA",0,0,1,0,0
2008,293160,"TEOLANDIA","BA",6,0,1,0,0
2008,293170,"TERRA NOVA","BA",4,2,0,0,0
2008,293180,"TREMEDAL","BA",1,0,0,0,0
2008,293190,"TUCANO","BA",2,0,0,0,3
2008,293200,"UAUA","BA",2,1,0,0,0
2008,293220,"UBAITABA","BA",2,1,1,1,0
2008,293230,"UBATA","BA",2,0,0,0,0
2008,293240,"UIBAI","BA",1,0,0,0,0
2008,293250,"UNA","BA",13,2,2,0,0
2008,293260,"URANDI","BA",2,0,0,0,0
2008,293270,"URUCUCA","BA",4,0,1,0,0
2008,293280,"UTINGA","BA",3,5,0,0,0
2008,293290,"VALENCA","BA",57,8,5,1,173
2008,293300,"VALENTE","BA",7,1,1,1,0
2008,293305,"VARZEA DA ROCA","BA",1,0,0,0,0
2008,293310,"VARZEA DO POCO","BA",1,0,0,0,0
2008,293320,"VERA CRUZ","BA",14,2,3,0,0
2008,293325,"VEREDA","BA",3,1,0,0,0
2008,293330,"VITORIA DA CONQUISTA","BA",161,43,36,3,407
2008,293340,"WAGNER","BA",1,0,0,0,0
2008,293350,"WENCESLAU GUIMARAES","BA",4,0,0,0,0
2008,293360,"XIQUE-XIQUE","BA",1,0,0,0,19
2008,310000,"IGNORADO MINAS GERAIS","MG",17,9,0,1,95
2008,310010,"ABADIA DOS DOURADOS","MG",3,2,2,0,0
2008,310020,"ABAETE","MG",27,1,0,0,33
2008,310030,"ABRE CAMPO","MG",1,1,0,0,0
2008,310040,"ACAIACA","MG",2,1,0,0,0
2008,310050,"ACUCENA","MG",5,2,0,0,0
2008,310060,"AGUA BOA","MG",1,0,0,0,0
2008,310070,"AGUA COMPRIDA","MG",6,0,0,0,0
2008,310080,"AGUANIL","MG",1,2,1,0,0
2008,310090,"AGUAS FORMOSAS","MG",4,1,0,0,27
2008,310100,"AGUAS VERMELHAS","MG",3,0,0,0,0
2008,310110,"AIMORES","MG",30,7,0,0,92
2008,310120,"AIURUOCA","MG",4,2,0,0,0
2008,310130,"ALAGOA","MG",2,0,0,0,0
2008,310140,"ALBERTINA","MG",1,0,0,0,0
2008,310150,"ALEM PARAIBA","MG",79,9,1,1,50
2008,310160,"ALFENAS","MG",308,38,4,0,228
2008,310163,"ALFREDO VASCONCELOS","MG",6,1,1,3,0
2008,310170,"ALMENARA","MG",14,0,0,0,74
2008,310180,"ALPERCATA","MG",7,2,0,0,0
2008,310190,"ALPINOPOLIS","MG",20,5,0,2,0
2008,310200,"ALTEROSA","MG",6,5,0,0,0
2008,310210,"ALTO RIO DOCE","MG",1,0,0,0,0
2008,310220,"ALVARENGA","MG",4,1,0,0,0
2008,310230,"ALVINOPOLIS","MG",29,3,16,0,0
2008,310240,"ALVORADA DE MINAS","MG",3,0,0,0,0
2008,310250,"AMPARO DO SERRA","MG",0,2,0,0,0
2008,310260,"ANDRADAS","MG",39,5,2,0,0
2008,310270,"CACHOEIRA DE PAJEU","MG",8,1,0,1,0
2008,310280,"ANDRELANDIA","MG",3,0,0,0,0
2008,310285,"ANGELANDIA","MG",9,0,1,0,0
2008,310290,"ANTONIO CARLOS","MG",10,0,0,0,0
2008,310300,"ANTONIO DIAS","MG",51,1,1,1,0
2008,310310,"ANTONIO PRADO DE MINAS","MG",2,0,0,0,0
2008,310320,"ARACAI","MG",3,0,0,0,0
2008,310340,"ARACUAI","MG",15,4,1,0,87
2008,310350,"ARAGUARI","MG",616,103,2,6,191
2008,310360,"ARANTINA","MG",0,0,1,0,0
2008,310375,"ARAPORA","MG",47,5,0,1,0
2008,310380,"ARAPUA","MG",3,1,0,0,0
2008,310390,"ARAUJOS","MG",7,0,0,1,0
2008,310400,"ARAXA","MG",249,22,10,2,176
2008,310410,"ARCEBURGO","MG",165,9,0,1,0
2008,310420,"ARCOS","MG",170,14,17,0,0
2008,310430,"AREADO","MG",22,3,0,0,0
2008,310440,"ARGIRITA","MG",2,1,0,0,0
2008,310445,"ARICANDUVA","MG",3,0,0,0,0
2008,310450,"ARINOS","MG",4,0,0,0,0
2008,310460,"ASTOLFO DUTRA","MG",17,2,6,1,0
2008,310470,"ATALEIA","MG",5,0,0,0,0
2008,310480,"AUGUSTO DE LIMA","MG",13,0,1,0,0
2008,310490,"BAEPENDI","MG",12,5,2,0,0
2008,310500,"BALDIM","MG",15,2,0,1,0
2008,310510,"BAMBUI","MG",46,6,1,1,26
2008,310530,"BANDEIRA DO SUL","MG",1,0,0,0,0
2008,310540,"BARAO DE COCAIS","MG",74,9,0,0,90
2008,310550,"BARAO DE MONTE ALTO","MG",7,1,0,0,0
2008,310560,"BARBACENA","MG",192,38,4,1,186
2008,310570,"BARRA LONGA","MG",2,0,0,0,0
2008,310590,"BARROSO","MG",37,2,0,0,0
2008,310600,"BELA VISTA DE MINAS","MG",6,2,0,1,0
2008,310620,"BELO HORIZONTE","MG",8818,1950,291,37,1482
2008,310630,"BELO ORIENTE","MG",89,16,0,2,0
2008,310640,"BELO VALE","MG",7,4,0,0,0
2008,310650,"BERILO","MG",2,1,0,0,0
2008,310665,"BERIZAL","MG",1,0,0,0,0
2008,310670,"BETIM","MG",2955,258,50,6,479
2008,310680,"BIAS FORTES","MG",4,0,0,0,0
2008,310690,"BICAS","MG",16,0,1,0,0
2008,310700,"BIQUINHAS","MG",3,0,1,0,0
2008,310710,"BOA ESPERANCA","MG",54,5,0,0,100
2008,310730,"BOCAIUVA","MG",164,8,1,0,76
2008,310740,"BOM DESPACHO","MG",156,25,0,0,63
2008,310750,"BOM JARDIM DE MINAS","MG",3,1,0,0,0
2008,310760,"BOM JESUS DA PENHA","MG",1,0,0,0,0
2008,310770,"BOM JESUS DO AMPARO","MG",4,9,0,2,0
2008,310780,"BOM JESUS DO GALHO","MG",6,0,0,0,0
2008,310790,"BOM REPOUSO","MG",1,0,0,0,0
2008,310800,"BOM SUCESSO","MG",22,4,0,0,0
2008,310810,"BONFIM","MG",1,0,0,0,0
2008,310820,"BONFINOPOLIS DE MINAS","MG",7,1,0,0,0
2008,310825,"BONITO DE MINAS","MG",3,1,0,0,0
2008,310830,"BORDA DA MATA","MG",12,2,0,1,0
2008,310840,"BOTELHOS","MG",11,4,0,1,0
2008,310850,"BOTUMIRIM","MG",2,0,0,0,0
2008,310855,"BRASILANDIA DE MINAS","MG",14,1,0,1,0
